item_id,title,category_id,brand,price,item_code,image_url,description
p30164,iPhone 2024 Model 25,smartphone,iPhone,63333,1184,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 25 - High quality electronic product launched between 2020-2025.
p30165,iPhone 2024 Model 26,smartphone,iPhone,86172,1185,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 26 - High quality electronic product launched between 2020-2025.
p30166,iPhone 2024 Model 27,smartphone,iPhone,16326,1186,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 27 - High quality electronic product launched between 2020-2025.
p30167,iPhone 2024 Model 28,smartphone,iPhone,58432,1187,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 28 - High quality electronic product launched between 2020-2025.
p30168,iPhone 2024 Model 29,smartphone,iPhone,58019,1188,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 29 - High quality electronic product launched between 2020-2025.
p30169,iPhone 2024 Model 30,smartphone,iPhone,86104,1189,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 30 - High quality electronic product launched between 2020-2025.
p30170,iPhone 2024 Model 31,smartphone,iPhone,69348,1190,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 31 - High quality electronic product launched between 2020-2025.
p30171,iPhone 2024 Model 32,smartphone,iPhone,77352,1191,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 32 - High quality electronic product launched between 2020-2025.
p30172,iPhone 2024 Model 33,smartphone,iPhone,40953,1192,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 33 - High quality electronic product launched between 2020-2025.
p30173,iPhone 2024 Model 34,smartphone,iPhone,80512,1193,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 34 - High quality electronic product launched between 2020-2025.
p30174,iPhone 2024 Model 35,smartphone,iPhone,9504,1194,https://source.unsplash.com/featured/?smartphone,iPhone 2024 Model 35 - High quality electronic product launched between 2020-2025.
p30175,iPhone 2025 Model 1,smartphone,iPhone,97166,1195,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 1 - High quality electronic product launched between 2020-2025.
p30176,iPhone 2025 Model 2,smartphone,iPhone,102466,1196,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 2 - High quality electronic product launched between 2020-2025.
p30177,iPhone 2025 Model 3,smartphone,iPhone,23014,1197,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 3 - High quality electronic product launched between 2020-2025.
p30178,iPhone 2025 Model 4,smartphone,iPhone,97353,1198,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 4 - High quality electronic product launched between 2020-2025.
p30179,iPhone 2025 Model 5,smartphone,iPhone,78381,1199,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 5 - High quality electronic product launched between 2020-2025.
p30180,iPhone 2025 Model 6,smartphone,iPhone,106419,1200,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 6 - High quality electronic product launched between 2020-2025.
p30181,iPhone 2025 Model 7,smartphone,iPhone,42973,1201,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 7 - High quality electronic product launched between 2020-2025.
p30182,iPhone 2025 Model 8,smartphone,iPhone,108741,1202,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 8 - High quality electronic product launched between 2020-2025.
p30183,iPhone 2025 Model 9,smartphone,iPhone,92012,1203,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 9 - High quality electronic product launched between 2020-2025.
p30184,iPhone 2025 Model 10,smartphone,iPhone,52587,1204,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 10 - High quality electronic product launched between 2020-2025.
p30185,iPhone 2025 Model 11,smartphone,iPhone,22621,1205,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 11 - High quality electronic product launched between 2020-2025.
p30186,iPhone 2025 Model 12,smartphone,iPhone,46469,1206,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 12 - High quality electronic product launched between 2020-2025.
p30187,iPhone 2025 Model 13,smartphone,iPhone,64985,1207,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 13 - High quality electronic product launched between 2020-2025.
p30188,iPhone 2025 Model 14,smartphone,iPhone,28730,1208,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 14 - High quality electronic product launched between 2020-2025.
p30189,iPhone 2025 Model 15,smartphone,iPhone,67470,1209,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 15 - High quality electronic product launched between 2020-2025.
p30190,iPhone 2025 Model 16,smartphone,iPhone,8425,1210,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 16 - High quality electronic product launched between 2020-2025.
p30191,iPhone 2025 Model 17,smartphone,iPhone,102646,1211,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 17 - High quality electronic product launched between 2020-2025.
p30192,iPhone 2025 Model 18,smartphone,iPhone,102329,1212,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 18 - High quality electronic product launched between 2020-2025.
p30193,iPhone 2025 Model 19,smartphone,iPhone,42522,1213,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 19 - High quality electronic product launched between 2020-2025.
p30194,iPhone 2025 Model 20,smartphone,iPhone,73612,1214,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 20 - High quality electronic product launched between 2020-2025.
p30195,iPhone 2025 Model 21,smartphone,iPhone,107871,1215,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 21 - High quality electronic product launched between 2020-2025.
p30196,iPhone 2025 Model 22,smartphone,iPhone,31416,1216,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 22 - High quality electronic product launched between 2020-2025.
p30197,iPhone 2025 Model 23,smartphone,iPhone,74542,1217,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 23 - High quality electronic product launched between 2020-2025.
p30198,iPhone 2025 Model 24,smartphone,iPhone,21947,1218,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 24 - High quality electronic product launched between 2020-2025.
p30199,iPhone 2025 Model 25,smartphone,iPhone,89959,1219,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 25 - High quality electronic product launched between 2020-2025.
p30200,iPhone 2025 Model 26,smartphone,iPhone,47117,1220,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 26 - High quality electronic product launched between 2020-2025.
p30201,iPhone 2025 Model 27,smartphone,iPhone,118319,1221,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 27 - High quality electronic product launched between 2020-2025.
p30202,iPhone 2025 Model 28,smartphone,iPhone,91748,1222,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 28 - High quality electronic product launched between 2020-2025.
p30203,iPhone 2025 Model 29,smartphone,iPhone,74540,1223,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 29 - High quality electronic product launched between 2020-2025.
p30204,iPhone 2025 Model 30,smartphone,iPhone,87818,1224,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 30 - High quality electronic product launched between 2020-2025.
p30205,iPhone 2025 Model 31,smartphone,iPhone,34071,1225,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 31 - High quality electronic product launched between 2020-2025.
p30206,iPhone 2025 Model 32,smartphone,iPhone,28032,1226,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 32 - High quality electronic product launched between 2020-2025.
p30207,iPhone 2025 Model 33,smartphone,iPhone,57009,1227,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 33 - High quality electronic product launched between 2020-2025.
p30208,iPhone 2025 Model 34,smartphone,iPhone,107943,1228,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 34 - High quality electronic product launched between 2020-2025.
p30209,iPhone 2025 Model 35,smartphone,iPhone,29174,1229,https://source.unsplash.com/featured/?smartphone,iPhone 2025 Model 35 - High quality electronic product launched between 2020-2025.
p30210,SamsungGalaxy 2020 Model 1,smartphone,SamsungGalaxy,78697,1230,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 1 - High quality electronic product launched between 2020-2025.
p30211,SamsungGalaxy 2020 Model 2,smartphone,SamsungGalaxy,110056,1231,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 2 - High quality electronic product launched between 2020-2025.
p30212,SamsungGalaxy 2020 Model 3,smartphone,SamsungGalaxy,77514,1232,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 3 - High quality electronic product launched between 2020-2025.
p30213,SamsungGalaxy 2020 Model 4,smartphone,SamsungGalaxy,8074,1233,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 4 - High quality electronic product launched between 2020-2025.
p30214,SamsungGalaxy 2020 Model 5,smartphone,SamsungGalaxy,86504,1234,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 5 - High quality electronic product launched between 2020-2025.
p30215,SamsungGalaxy 2020 Model 6,smartphone,SamsungGalaxy,50487,1235,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 6 - High quality electronic product launched between 2020-2025.
p30216,SamsungGalaxy 2020 Model 7,smartphone,SamsungGalaxy,72042,1236,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 7 - High quality electronic product launched between 2020-2025.
p30217,SamsungGalaxy 2020 Model 8,smartphone,SamsungGalaxy,10552,1237,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 8 - High quality electronic product launched between 2020-2025.
p30218,SamsungGalaxy 2020 Model 9,smartphone,SamsungGalaxy,22662,1238,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 9 - High quality electronic product launched between 2020-2025.
p30219,SamsungGalaxy 2020 Model 10,smartphone,SamsungGalaxy,55576,1239,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 10 - High quality electronic product launched between 2020-2025.
p30220,SamsungGalaxy 2020 Model 11,smartphone,SamsungGalaxy,117008,1240,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 11 - High quality electronic product launched between 2020-2025.
p30221,SamsungGalaxy 2020 Model 12,smartphone,SamsungGalaxy,113745,1241,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 12 - High quality electronic product launched between 2020-2025.
p30222,SamsungGalaxy 2020 Model 13,smartphone,SamsungGalaxy,48306,1242,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 13 - High quality electronic product launched between 2020-2025.
p30223,SamsungGalaxy 2020 Model 14,smartphone,SamsungGalaxy,39385,1243,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 14 - High quality electronic product launched between 2020-2025.
p30224,SamsungGalaxy 2020 Model 15,smartphone,SamsungGalaxy,15592,1244,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 15 - High quality electronic product launched between 2020-2025.
p30225,SamsungGalaxy 2020 Model 16,smartphone,SamsungGalaxy,39571,1245,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 16 - High quality electronic product launched between 2020-2025.
p30226,SamsungGalaxy 2020 Model 17,smartphone,SamsungGalaxy,82364,1246,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 17 - High quality electronic product launched between 2020-2025.
p30227,SamsungGalaxy 2020 Model 18,smartphone,SamsungGalaxy,18322,1247,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 18 - High quality electronic product launched between 2020-2025.
p30228,SamsungGalaxy 2020 Model 19,smartphone,SamsungGalaxy,19226,1248,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 19 - High quality electronic product launched between 2020-2025.
p30229,SamsungGalaxy 2020 Model 20,smartphone,SamsungGalaxy,103932,1249,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 20 - High quality electronic product launched between 2020-2025.
p30230,SamsungGalaxy 2020 Model 21,smartphone,SamsungGalaxy,71699,1250,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 21 - High quality electronic product launched between 2020-2025.
p30231,SamsungGalaxy 2020 Model 22,smartphone,SamsungGalaxy,114957,1251,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 22 - High quality electronic product launched between 2020-2025.
p30232,SamsungGalaxy 2020 Model 23,smartphone,SamsungGalaxy,17071,1252,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 23 - High quality electronic product launched between 2020-2025.
p30233,SamsungGalaxy 2020 Model 24,smartphone,SamsungGalaxy,107693,1253,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 24 - High quality electronic product launched between 2020-2025.
p30234,SamsungGalaxy 2020 Model 25,smartphone,SamsungGalaxy,77822,1254,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 25 - High quality electronic product launched between 2020-2025.
p30235,SamsungGalaxy 2020 Model 26,smartphone,SamsungGalaxy,108379,1255,https://source.unsplash.com/featured/?smartphone,SamsungGalaxy 2020 Model 26 - High quality electronic product launched between 2020-2025.
