item_id,title,category_id,brand,price,item_code,image_url,description
p0110,Noise Active 2023 (22),smartwatch,Noise,61290,100110,https://via.placeholder.com/300x200.png?text=Noise+smartwatch,"2023 Noise smartwatch - Noise Active 2023 (22). Approx. price ₹61290. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0111,boAt Fit 2024 (35),smartwatch,boAt,79060,100111,https://via.placeholder.com/300x200.png?text=boAt+smartwatch,"2024 boAt smartwatch - boAt Fit 2024 (35). Approx. price ₹79060. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0112,Zebronics Sound Speaker 2,speaker,Zebronics,35130,100112,https://via.placeholder.com/300x200.png?text=Zebronics+speaker,"2025 Zebronics speaker - Zebronics Sound Speaker 2. Approx. price ₹35130. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0113,MSI Book 2023 (12),laptops,MSI,73160,100113,https://via.placeholder.com/300x200.png?text=MSI+laptops,"2023 MSI laptops - MSI Book 2023 (12). Approx. price ₹73160. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0114,LG LED TV 2023 (21),tv,LG,217150,100114,https://via.placeholder.com/300x200.png?text=LG+tv,"2023 LG tv - LG LED TV 2023 (21). Approx. price ₹217150. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0115,Sony Bass Headphones 17,headphones,Sony,13640,100115,https://via.placeholder.com/300x200.png?text=Sony+headphones,"2023 Sony headphones - Sony Bass Headphones 17. Approx. price ₹13640. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0116,Canon Mirrorless 2022 15,camera,Canon,300030,100116,https://via.placeholder.com/300x200.png?text=Canon+camera,"2022 Canon camera - Canon Mirrorless 2022 15. Approx. price ₹300030. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p0117,Sony Gaming Edition 2020,console,Sony,62760,100117,https://via.placeholder.com/300x200.png?text=Sony+console,"2020 Sony console - Sony Gaming Edition 2020. Approx. price ₹62760. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p0118,boAt Bar Speaker 9,speaker,boAt,31670,100118,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2021 boAt speaker - boAt Bar Speaker 9. Approx. price ₹31670. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0119,boAt Mini Speaker 45,speaker,boAt,38910,100119,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2023 boAt speaker - boAt Mini Speaker 45. Approx. price ₹38910. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0120,Acer Book 2024 (48),laptops,Acer,168840,100120,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2024 Acer laptops - Acer Book 2024 (48). Approx. price ₹168840. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0121,Lenovo Book 2020 (38),laptops,Lenovo,168970,100121,https://via.placeholder.com/300x200.png?text=Lenovo+laptops,"2020 Lenovo laptops - Lenovo Book 2020 (38). Approx. price ₹168970. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0122,Marshall Boom Speaker 46,speaker,Marshall,4860,100122,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2023 Marshall speaker - Marshall Boom Speaker 46. Approx. price ₹4860. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0123,Sony Gaming Slim 2020,console,Sony,63260,100123,https://via.placeholder.com/300x200.png?text=Sony+console,"2020 Sony console - Sony Gaming Slim 2020. Approx. price ₹63260. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p0124,JBL Sound Speaker 51,speaker,JBL,18880,100124,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2024 JBL speaker - JBL Sound Speaker 51. Approx. price ₹18880. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0125,OnePlus ANC Headphones 5,headphones,OnePlus,1190,100125,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2022 OnePlus headphones - OnePlus ANC Headphones 5. Approx. price ₹1190. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0126,Skullcandy ANC Headphones 28,headphones,Skullcandy,16180,100126,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2020 Skullcandy headphones - Skullcandy ANC Headphones 28. Approx. price ₹16180. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0127,Fastrack Pro 2021 (28),smartwatch,Fastrack,57650,100127,https://via.placeholder.com/300x200.png?text=Fastrack+smartwatch,"2021 Fastrack smartwatch - Fastrack Pro 2021 (28). Approx. price ₹57650. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0128,Microsoft Gaming Digital 2024,console,Microsoft,69430,100128,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2024 Microsoft console - Microsoft Gaming Digital 2024. Approx. price ₹69430. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p0129,Samsung Sense 2025 (38),smartwatch,Samsung,30220,100129,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2025 Samsung smartwatch - Samsung Sense 2025 (38). Approx. price ₹30220. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0130,Samsung Plus 2022 (57),tablets,Samsung,31860,100130,https://via.placeholder.com/300x200.png?text=Samsung+tablets,"2022 Samsung tablets - Samsung Plus 2022 (57). Approx. price ₹31860. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0131,FireBoltt Active 2024 (43),smartwatch,FireBoltt,30420,100131,https://via.placeholder.com/300x200.png?text=FireBoltt+smartwatch,"2024 FireBoltt smartwatch - FireBoltt Active 2024 (43). Approx. price ₹30420. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0132,Apple Pro 2021 (32),smartwatch,Apple,28680,100132,https://via.placeholder.com/300x200.png?text=Apple+smartwatch,"2021 Apple smartwatch - Apple Pro 2021 (32). Approx. price ₹28680. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0133,Apple Lite 2022 (57),tablets,Apple,58820,100133,https://via.placeholder.com/300x200.png?text=Apple+tablets,"2022 Apple tablets - Apple Lite 2022 (57). Approx. price ₹58820. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0134,Nikon Mark II 2020 16,camera,Nikon,181230,100134,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2020 Nikon camera - Nikon Mark II 2020 16. Approx. price ₹181230. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p0135,Realme Plus 2025 (46),tablets,Realme,55020,100135,https://via.placeholder.com/300x200.png?text=Realme+tablets,"2025 Realme tablets - Realme Plus 2025 (46). Approx. price ₹55020. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0136,Xiaomi Ultra 2022 (15),phones,Xiaomi,69900,100136,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2022 Xiaomi phones - Xiaomi Ultra 2022 (15). Approx. price ₹69900. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0137,OnePlus 4K UHD 2024 (24),tv,OnePlus,168270,100137,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2024 OnePlus tv - OnePlus 4K UHD 2024 (24). Approx. price ₹168270. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0138,Skullcandy ANC Headphones 36,headphones,Skullcandy,11170,100138,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2025 Skullcandy headphones - Skullcandy ANC Headphones 36. Approx. price ₹11170. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0139,Apple Pro 2022 (17),smartwatch,Apple,11190,100139,https://via.placeholder.com/300x200.png?text=Apple+smartwatch,"2022 Apple smartwatch - Apple Pro 2022 (17). Approx. price ₹11190. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0140,Lenovo Slim 2020 (48),laptops,Lenovo,172380,100140,https://via.placeholder.com/300x200.png?text=Lenovo+laptops,"2020 Lenovo laptops - Lenovo Slim 2020 (48). Approx. price ₹172380. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0141,HP Gaming 2021 (48),laptops,HP,70570,100141,https://via.placeholder.com/300x200.png?text=HP+laptops,"2021 HP laptops - HP Gaming 2021 (48). Approx. price ₹70570. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0142,Zebronics Sound Speaker 19,speaker,Zebronics,43650,100142,https://via.placeholder.com/300x200.png?text=Zebronics+speaker,"2024 Zebronics speaker - Zebronics Sound Speaker 19. Approx. price ₹43650. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0143,LG LED TV 2022 (12),tv,LG,19790,100143,https://via.placeholder.com/300x200.png?text=LG+tv,"2022 LG tv - LG LED TV 2022 (12). Approx. price ₹19790. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0144,Nikon Mirrorless 2022 3,camera,Nikon,218810,100144,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2022 Nikon camera - Nikon Mirrorless 2022 3. Approx. price ₹218810. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p0145,Apple Book 2023 (7),laptops,Apple,127650,100145,https://via.placeholder.com/300x200.png?text=Apple+laptops,"2023 Apple laptops - Apple Book 2023 (7). Approx. price ₹127650. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0146,Samsung Pro 2023 (22),smartwatch,Samsung,81150,100146,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2023 Samsung smartwatch - Samsung Pro 2023 (22). Approx. price ₹81150. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p0147,Realme Tab 2020 (53),tablets,Realme,42050,100147,https://via.placeholder.com/300x200.png?text=Realme+tablets,"2020 Realme tablets - Realme Tab 2020 (53). Approx. price ₹42050. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0148,Redmi 5G 2021 (10),phones,Redmi,89260,100148,https://via.placeholder.com/300x200.png?text=Redmi+phones,"2021 Redmi phones - Redmi 5G 2021 (10). Approx. price ₹89260. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0149,Realme Ultra 2020 (36),phones,Realme,57710,100149,https://via.placeholder.com/300x200.png?text=Realme+phones,"2020 Realme phones - Realme Ultra 2020 (36). Approx. price ₹57710. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0150,boAt Bar Speaker 25,speaker,boAt,47530,100150,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2024 boAt speaker - boAt Bar Speaker 25. Approx. price ₹47530. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p0151,Mi Smart TV 2023 (20),tv,Mi,177250,100151,https://via.placeholder.com/300x200.png?text=Mi+tv,"2023 Mi tv - Mi Smart TV 2023 (20). Approx. price ₹177250. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p0152,Realme Max 2025 (14),phones,Realme,74580,100152,https://via.placeholder.com/300x200.png?text=Realme+phones,"2025 Realme phones - Realme Max 2025 (14). Approx. price ₹74580. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p0153,HP Book 2021 (36),laptops,HP,51230,100153,https://via.placeholder.com/300x200.png?text=HP+laptops,"2021 HP laptops - HP Book 2021 (36). Approx. price ₹51230. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p0154,Skullcandy Pro Headphones 39,headphones,Skullcandy,9410,100154,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2025 Skullcandy headphones - Skullcandy Pro Headphones 39. Approx. price ₹9410. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p0155,Apple Plus 2025 (19),tablets,Apple,18830,100155,https://via.placeholder.com/300x200.png?text=Apple+tablets,"2025 Apple tablets - Apple Plus 2025 (19). Approx. price ₹18830. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0156,Apple Pad 2025 (38),tablets,Apple,52810,100156,https://via.placeholder.com/300x200.png?text=Apple+tablets,"2025 Apple tablets - Apple Pad 2025 (38). Approx. price ₹52810. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p0157,Nikon Pro 2025 10,camera,Nikon,351340,100157,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2025 Nikon camera - Nikon Pro 2025 10. Approx. price ₹351340. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
